date,crop,market,state,arrival_quantity,price_min,price_max,modal_price
2025-01-21,Pulses,Aurangabad,Maharashtra,297.6,5904.0,6489.0,6196.0
2025-01-21,Pulses,Bengaluru,Karnataka,307.9,6014.0,6489.0,6252.0
2025-01-21,Pulses,Indore,Madhya Pradesh,284.0,5568.0,6234.0,5901.0
2025-01-21,Pulses,Jaipur,Rajasthan,96.6,5975.0,6495.0,6235.0
2025-01-21,Rice,Bengaluru,Karnataka,111.7,3267.0,3560.0,3413.0
2025-01-21,Rice,Karnal,Haryana,266.9,2907.0,3274.0,3090.0
2025-01-21,Rice,Ludhiana,Punjab,168.2,3123.0,3470.0,3297.0
2025-01-21,Rice,Nagpur,Maharashtra,261.5,2907.0,3313.0,3110.0
2025-01-21,Soybean,Aurangabad,Maharashtra,284.5,4220.0,4507.0,4364.0
2025-01-21,Soybean,Bhopal,Madhya Pradesh,185.8,4154.0,4454.0,4304.0
2025-01-21,Soybean,Indore,Madhya Pradesh,282.2,4356.0,4854.0,4605.0
2025-01-21,Soybean,Nagpur,Maharashtra,259.0,4114.0,4639.0,4377.0
2025-01-21,Sugarcane,Aurangabad,Maharashtra,484.0,313.0,346.0,329.0
2025-01-21,Sugarcane,Bhopal,Madhya Pradesh,426.3,318.0,337.0,328.0
2025-01-21,Sugarcane,Karnal,Haryana,415.6,307.0,350.0,328.0
2025-01-21,Sugarcane,Pune,Maharashtra,533.4,325.0,362.0,344.0
2025-01-21,Tomato,Bengaluru,Karnataka,131.3,1492.0,1590.0,1541.0
2025-01-21,Tomato,Jaipur,Rajasthan,238.8,1246.0,1428.0,1337.0
2025-01-21,Tomato,Nashik,Maharashtra,168.7,1360.0,1513.0,1436.0
2025-01-21,Tomato,Pune,Maharashtra,228.1,1746.0,1869.0,1808.0
2025-01-21,Wheat,Aurangabad,Maharashtra,120.7,2298.0,2450.0,2374.0
2025-01-21,Wheat,Bhopal,Madhya Pradesh,144.8,2358.0,2616.0,2487.0
2025-01-21,Wheat,Indore,Madhya Pradesh,111.1,2232.0,2412.0,2322.0
2025-01-21,Wheat,Karnal,Haryana,110.0,2356.0,2562.0,2459.0
2025-01-21,Wheat,Ludhiana,Punjab,107.2,2380.0,2659.0,2519.0
2025-01-22,Cotton,Aurangabad,Maharashtra,179.2,6646.0,7645.0,7145.0
2025-01-22,Cotton,Indore,Madhya Pradesh,174.5,6361.0,7097.0,6729.0
2025-01-22,Cotton,Jaipur,Rajasthan,183.6,6906.0,7876.0,7391.0
2025-01-22,Cotton,Nagpur,Maharashtra,325.8,6363.0,7274.0,6818.0
2025-01-22,Maize,Bengaluru,Karnataka,321.8,2043.0,2278.0,2161.0
2025-01-22,Maize,Indore,Madhya Pradesh,187.9,1963.0,2085.0,2024.0
2025-01-22,Maize,Nagpur,Maharashtra,259.5,2091.0,2289.0,2190.0
2025-01-22,Maize,Nashik,Maharashtra,274.4,2082.0,2238.0,2160.0
2025-01-22,Onion,Bengaluru,Karnataka,362.7,1611.0,1742.0,1676.0
2025-01-22,Onion,Indore,Madhya Pradesh,289.1,1460.0,1583.0,1521.0
2025-01-22,Onion,Nashik,Maharashtra,224.6,1573.0,1725.0,1649.0
2025-01-22,Onion,Pune,Maharashtra,220.6,1473.0,1694.0,1584.0
2025-01-22,Potato,Bhopal,Madhya Pradesh,337.7,1088.0,1190.0,1139.0
2025-01-22,Potato,Jaipur,Rajasthan,115.0,1225.0,1357.0,1291.0
2025-01-22,Potato,Karnal,Haryana,140.1,1149.0,1226.0,1187.0
2025-01-22,Potato,Pune,Maharashtra,192.7,1240.0,1326.0,1283.0
2025-01-22,Pulses,Aurangabad,Maharashtra,184.5,5983.0,6410.0,6196.0
2025-01-22,Pulses,Bengaluru,Karnataka,123.1,6066.0,6560.0,6313.0
2025-01-22,Pulses,Indore,Madhya Pradesh,293.8,5709.0,6073.0,5891.0
2025-01-22,Pulses,Jaipur,Rajasthan,263.7,5839.0,6315.0,6077.0
2025-01-22,Rice,Bengaluru,Karnataka,178.2,3240.0,3642.0,3441.0
2025-01-22,Rice,Karnal,Haryana,110.3,2990.0,3277.0,3133.0
2025-01-22,Rice,Ludhiana,Punjab,314.4,3162.0,3373.0,3268.0
2025-01-22,Rice,Nagpur,Maharashtra,164.4,2907.0,3243.0,3075.0
2025-01-22,Soybean,Aurangabad,Maharashtra,301.7,4161.0,4778.0,4470.0
2025-01-22,Soybean,Bhopal,Madhya Pradesh,118.3,4169.0,4441.0,4305.0
2025-01-22,Soybean,Indore,Madhya Pradesh,219.1,4522.0,4830.0,4676.0
2025-01-22,Soybean,Nagpur,Maharashtra,215.1,4044.0,4570.0,4307.0
2025-01-22,Sugarcane,Aurangabad,Maharashtra,596.2,317.0,337.0,327.0
2025-01-22,Sugarcane,Bhopal,Madhya Pradesh,496.9,311.0,348.0,330.0
2025-01-22,Sugarcane,Karnal,Haryana,364.5,309.0,349.0,329.0
2025-01-22,Sugarcane,Pune,Maharashtra,279.9,330.0,355.0,342.0
2025-01-22,Tomato,Bengaluru,Karnataka,268.2,1478.0,1667.0,1572.0
2025-01-22,Tomato,Jaipur,Rajasthan,346.3,1193.0,1341.0,1267.0
2025-01-22,Tomato,Nashik,Maharashtra,169.5,1398.0,1553.0,1475.0
2025-01-22,Tomato,Pune,Maharashtra,105.6,1715.0,1931.0,1823.0
2025-01-22,Wheat,Aurangabad,Maharashtra,151.4,2279.0,2441.0,2360.0
2025-01-22,Wheat,Bhopal,Madhya Pradesh,113.1,2292.0,2609.0,2451.0
2025-01-22,Wheat,Indore,Madhya Pradesh,149.3,2258.0,2450.0,2354.0
2025-01-22,Wheat,Karnal,Haryana,283.6,2335.0,2523.0,2429.0
2025-01-22,Wheat,Ludhiana,Punjab,103.1,2436.0,2599.0,2517.0
2025-01-23,Cotton,Aurangabad,Maharashtra,96.2,6932.0,7369.0,7150.0
2025-01-23,Cotton,Indore,Madhya Pradesh,158.7,6563.0,7031.0,6797.0
2025-01-23,Cotton,Jaipur,Rajasthan,223.0,6916.0,7942.0,7429.0
2025-01-23,Cotton,Nagpur,Maharashtra,247.7,6486.0,7387.0,6936.0
2025-01-23,Maize,Bengaluru,Karnataka,108.5,2036.0,2211.0,2124.0
2025-01-23,Maize,Indore,Madhya Pradesh,260.5,1833.0,2095.0,1964.0
2025-01-23,Maize,Nagpur,Maharashtra,268.5,2018.0,2245.0,2131.0
2025-01-23,Maize,Nashik,Maharashtra,166.1,2027.0,2284.0,2156.0
2025-01-23,Onion,Bengaluru,Karnataka,269.6,1584.0,1765.0,1674.0
2025-01-23,Onion,Indore,Madhya Pradesh,281.7,1472.0,1663.0,1567.0
2025-01-23,Onion,Nashik,Maharashtra,242.8,1563.0,1790.0,1677.0
2025-01-23,Onion,Pune,Maharashtra,190.4,1465.0,1653.0,1559.0
2025-01-23,Potato,Bhopal,Madhya Pradesh,200.4,1119.0,1201.0,1160.0
2025-01-23,Potato,Jaipur,Rajasthan,141.0,1253.0,1369.0,1311.0
2025-01-23,Potato,Karnal,Haryana,270.4,1126.0,1196.0,1161.0
2025-01-23,Potato,Pune,Maharashtra,139.0,1202.0,1329.0,1266.0
2025-01-23,Pulses,Aurangabad,Maharashtra,256.9,6031.0,6755.0,6393.0
2025-01-23,Pulses,Bengaluru,Karnataka,115.7,6112.0,6664.0,6388.0
2025-01-23,Pulses,Indore,Madhya Pradesh,156.9,5557.0,6113.0,5835.0
2025-01-23,Pulses,Jaipur,Rajasthan,170.8,5857.0,6446.0,6152.0
2025-01-23,Rice,Bengaluru,Karnataka,111.7,3294.0,3593.0,3444.0
2025-01-23,Rice,Karnal,Haryana,130.2,3001.0,3247.0,3124.0
2025-01-23,Rice,Ludhiana,Punjab,111.9,3153.0,3416.0,3284.0
2025-01-23,Rice,Nagpur,Maharashtra,93.6,2875.0,3206.0,3041.0
2025-01-23,Soybean,Aurangabad,Maharashtra,161.2,4348.0,4618.0,4483.0
2025-01-23,Soybean,Bhopal,Madhya Pradesh,210.3,4126.0,4530.0,4328.0
2025-01-23,Soybean,Indore,Madhya Pradesh,162.1,4401.0,5010.0,4705.0
2025-01-23,Soybean,Nagpur,Maharashtra,251.0,4070.0,4607.0,4339.0
2025-01-23,Sugarcane,Aurangabad,Maharashtra,287.0,314.0,351.0,332.0
2025-01-23,Sugarcane,Bhopal,Madhya Pradesh,336.9,316.0,348.0,332.0
2025-01-23,Sugarcane,Karnal,Haryana,508.3,312.0,352.0,332.0
2025-01-23,Sugarcane,Pune,Maharashtra,295.0,324.0,358.0,341.0
2025-01-23,Tomato,Bengaluru,Karnataka,245.7,1454.0,1586.0,1520.0
2025-01-23,Tomato,Jaipur,Rajasthan,239.4,1436.0,1563.0,1500.0
2025-01-23,Tomato,Nashik,Maharashtra,286.4,1531.0,1651.0,1591.0
2025-01-23,Tomato,Pune,Maharashtra,152.1,1659.0,1850.0,1755.0
2025-01-23,Wheat,Aurangabad,Maharashtra,177.5,2252.0,2525.0,2388.0
2025-01-23,Wheat,Bhopal,Madhya Pradesh,223.2,2301.0,2565.0,2433.0
2025-01-23,Wheat,Indore,Madhya Pradesh,273.5,2230.0,2484.0,2357.0
2025-01-23,Wheat,Karnal,Haryana,234.1,2291.0,2574.0,2433.0
2025-01-23,Wheat,Ludhiana,Punjab,125.6,2355.0,2698.0,2527.0
2025-01-24,Cotton,Aurangabad,Maharashtra,199.5,7116.0,7585.0,7351.0
2025-01-24,Cotton,Indore,Madhya Pradesh,227.4,6306.0,7182.0,6744.0
2025-01-24,Cotton,Jaipur,Rajasthan,202.2,7133.0,8105.0,7619.0
2025-01-24,Cotton,Nagpur,Maharashtra,175.3,6711.0,7532.0,7122.0
2025-01-24,Maize,Bengaluru,Karnataka,121.3,2067.0,2212.0,2140.0
2025-01-24,Maize,Indore,Madhya Pradesh,228.5,1867.0,2079.0,1973.0
2025-01-24,Maize,Nagpur,Maharashtra,93.4,2013.0,2248.0,2131.0
2025-01-24,Maize,Nashik,Maharashtra,71.4,2087.0,2244.0,2165.0
2025-01-24,Onion,Bengaluru,Karnataka,97.8,1695.0,1878.0,1787.0
2025-01-24,Onion,Indore,Madhya Pradesh,228.0,1490.0,1625.0,1557.0
2025-01-24,Onion,Nashik,Maharashtra,194.4,1599.0,1748.0,1674.0
2025-01-24,Onion,Pune,Maharashtra,273.6,1460.0,1669.0,1564.0
2025-01-24,Potato,Bhopal,Madhya Pradesh,230.0,1177.0,1261.0,1219.0
2025-01-24,Potato,Jaipur,Rajasthan,122.4,1172.0,1337.0,1254.0
2025-01-24,Potato,Karnal,Haryana,115.1,1172.0,1250.0,1211.0
2025-01-24,Potato,Pune,Maharashtra,194.6,1242.0,1380.0,1311.0
2025-01-24,Pulses,Aurangabad,Maharashtra,142.4,6070.0,6533.0,6301.0
2025-01-24,Pulses,Bengaluru,Karnataka,188.6,6125.0,6776.0,6450.0
2025-01-24,Pulses,Indore,Madhya Pradesh,84.1,5722.0,6090.0,5906.0
2025-01-24,Pulses,Jaipur,Rajasthan,97.6,5844.0,6580.0,6212.0
2025-01-24,Rice,Bengaluru,Karnataka,143.3,3313.0,3568.0,3441.0
2025-01-24,Rice,Karnal,Haryana,75.9,3008.0,3270.0,3139.0
2025-01-24,Rice,Ludhiana,Punjab,150.3,3069.0,3463.0,3266.0
2025-01-24,Rice,Nagpur,Maharashtra,232.9,2884.0,3155.0,3020.0
2025-01-24,Soybean,Aurangabad,Maharashtra,156.5,4339.0,4714.0,4526.0
2025-01-24,Soybean,Bhopal,Madhya Pradesh,180.2,4032.0,4440.0,4236.0
2025-01-24,Soybean,Indore,Madhya Pradesh,103.0,4599.0,5017.0,4808.0
2025-01-24,Soybean,Nagpur,Maharashtra,127.9,4160.0,4475.0,4317.0
2025-01-24,Sugarcane,Aurangabad,Maharashtra,169.7,316.0,345.0,330.0
2025-01-24,Sugarcane,Bhopal,Madhya Pradesh,142.4,311.0,349.0,330.0
2025-01-24,Sugarcane,Karnal,Haryana,420.8,316.0,349.0,332.0
2025-01-24,Sugarcane,Pune,Maharashtra,406.9,328.0,356.0,342.0
2025-01-24,Tomato,Bengaluru,Karnataka,107.8,1356.0,1531.0,1443.0
2025-01-24,Tomato,Jaipur,Rajasthan,202.1,1513.0,1654.0,1583.0
2025-01-24,Tomato,Nashik,Maharashtra,189.3,1588.0,1714.0,1651.0
2025-01-24,Tomato,Pune,Maharashtra,117.1,1635.0,1811.0,1723.0
2025-01-24,Wheat,Aurangabad,Maharashtra,101.1,2272.0,2554.0,2413.0
2025-01-24,Wheat,Bhopal,Madhya Pradesh,76.1,2274.0,2515.0,2394.0
2025-01-24,Wheat,Indore,Madhya Pradesh,221.0,2204.0,2424.0,2314.0
2025-01-24,Wheat,Karnal,Haryana,106.3,2296.0,2570.0,2433.0
2025-01-24,Wheat,Ludhiana,Punjab,200.4,2451.0,2646.0,2548.0
2025-01-25,Cotton,Aurangabad,Maharashtra,127.1,7092.0,7695.0,7393.0
2025-01-25,Cotton,Indore,Madhya Pradesh,82.4,6522.0,6979.0,6750.0
2025-01-25,Cotton,Jaipur,Rajasthan,168.8,7460.0,8010.0,7735.0
2025-01-25,Cotton,Nagpur,Maharashtra,160.2,6749.0,7321.0,7035.0
2025-01-25,Maize,Bengaluru,Karnataka,104.3,2073.0,2235.0,2154.0
2025-01-25,Maize,Indore,Madhya Pradesh,170.0,1900.0,2052.0,1976.0
2025-01-25,Maize,Nagpur,Maharashtra,120.7,2022.0,2326.0,2174.0
2025-01-25,Maize,Nashik,Maharashtra,172.5,2054.0,2311.0,2183.0
2025-01-25,Onion,Bengaluru,Karnataka,81.5,1662.0,1813.0,1737.0
2025-01-25,Onion,Indore,Madhya Pradesh,164.1,1602.0,1740.0,1671.0
2025-01-25,Onion,Nashik,Maharashtra,162.3,1706.0,1917.0,1811.0
2025-01-25,Onion,Pune,Maharashtra,208.3,1551.0,1673.0,1612.0
2025-01-25,Potato,Bhopal,Madhya Pradesh,83.2,1112.0,1238.0,1175.0
2025-01-25,Potato,Jaipur,Rajasthan,136.7,1224.0,1365.0,1294.0
2025-01-25,Potato,Karnal,Haryana,130.7,1140.0,1232.0,1186.0
2025-01-25,Potato,Pune,Maharashtra,65.2,1278.0,1387.0,1332.0
2025-01-25,Pulses,Aurangabad,Maharashtra,75.5,6001.0,6507.0,6254.0
2025-01-25,Pulses,Bengaluru,Karnataka,185.5,6010.0,6903.0,6457.0
2025-01-25,Pulses,Indore,Madhya Pradesh,151.9,5821.0,6198.0,6010.0
2025-01-25,Pulses,Jaipur,Rajasthan,151.2,5912.0,6395.0,6153.0
2025-01-25,Rice,Bengaluru,Karnataka,77.5,3261.0,3609.0,3435.0
2025-01-25,Rice,Karnal,Haryana,167.2,3061.0,3275.0,3168.0
2025-01-25,Rice,Ludhiana,Punjab,135.6,3117.0,3421.0,3269.0
2025-01-25,Rice,Nagpur,Maharashtra,164.3,2865.0,3104.0,2984.0
2025-01-25,Soybean,Aurangabad,Maharashtra,140.7,4407.0,4697.0,4552.0
2025-01-25,Soybean,Bhopal,Madhya Pradesh,191.7,3897.0,4463.0,4180.0
2025-01-25,Soybean,Indore,Madhya Pradesh,73.0,4474.0,4850.0,4662.0
2025-01-25,Soybean,Nagpur,Maharashtra,141.1,4137.0,4484.0,4310.0
2025-01-25,Sugarcane,Aurangabad,Maharashtra,299.3,319.0,343.0,331.0
2025-01-25,Sugarcane,Bhopal,Madhya Pradesh,263.4,311.0,357.0,334.0
2025-01-25,Sugarcane,Karnal,Haryana,285.5,310.0,350.0,330.0
2025-01-25,Sugarcane,Pune,Maharashtra,290.1,329.0,356.0,342.0
2025-01-25,Tomato,Bengaluru,Karnataka,100.4,1423.0,1592.0,1508.0
2025-01-25,Tomato,Jaipur,Rajasthan,201.8,1449.0,1620.0,1535.0
2025-01-25,Tomato,Nashik,Maharashtra,175.2,1441.0,1628.0,1534.0
2025-01-25,Tomato,Pune,Maharashtra,85.9,1666.0,1793.0,1730.0
2025-01-25,Wheat,Aurangabad,Maharashtra,79.8,2272.0,2567.0,2419.0
2025-01-25,Wheat,Bhopal,Madhya Pradesh,171.5,2330.0,2498.0,2414.0
2025-01-25,Wheat,Indore,Madhya Pradesh,156.3,2245.0,2431.0,2338.0
2025-01-25,Wheat,Karnal,Haryana,189.4,2321.0,2573.0,2447.0
2025-01-25,Wheat,Ludhiana,Punjab,132.7,2374.0,2663.0,2519.0
2025-01-26,Cotton,Indore,Madhya Pradesh,122.1,6480.0,7103.0,6792.0
2025-01-26,Cotton,Nagpur,Maharashtra,129.0,6667.0,7181.0,6924.0
2025-01-26,Maize,Indore,Madhya Pradesh,205.9,1925.0,2086.0,2006.0
2025-01-26,Maize,Nagpur,Maharashtra,126.2,2123.0,2368.0,2245.0
2025-01-26,Onion,Nashik,Maharashtra,212.9,1690.0,1896.0,1793.0
2025-01-26,Potato,Bhopal,Madhya Pradesh,117.2,1165.0,1265.0,1215.0
2025-01-26,Potato,Karnal,Haryana,140.6,1163.0,1302.0,1232.0
2025-01-26,Pulses,Jaipur,Rajasthan,113.6,6080.0,6504.0,6292.0
2025-01-26,Rice,Karnal,Haryana,206.6,3086.0,3284.0,3185.0
2025-01-26,Rice,Nagpur,Maharashtra,191.3,2805.0,3100.0,2953.0
2025-01-26,Sugarcane,Bhopal,Madhya Pradesh,235.3,311.0,355.0,333.0
2025-01-26,Sugarcane,Pune,Maharashtra,123.5,327.0,361.0,344.0
2025-01-26,Tomato,Bengaluru,Karnataka,196.1,1486.0,1676.0,1581.0
2025-01-26,Tomato,Nashik,Maharashtra,141.6,1518.0,1671.0,1595.0
2025-01-26,Wheat,Aurangabad,Maharashtra,188.9,2293.0,2609.0,2451.0
2025-01-26,Wheat,Ludhiana,Punjab,157.5,2408.0,2583.0,2496.0
2025-01-27,Cotton,Aurangabad,Maharashtra,179.3,7001.0,7737.0,7369.0
2025-01-27,Cotton,Indore,Madhya Pradesh,257.2,6552.0,7242.0,6897.0
2025-01-27,Cotton,Jaipur,Rajasthan,175.6,7428.0,8341.0,7885.0
2025-01-27,Cotton,Nagpur,Maharashtra,133.7,6612.0,7577.0,7094.0
2025-01-27,Maize,Bengaluru,Karnataka,241.9,2060.0,2218.0,2139.0
2025-01-27,Maize,Indore,Madhya Pradesh,159.9,1959.0,2101.0,2030.0
2025-01-27,Maize,Nagpur,Maharashtra,137.4,2101.0,2367.0,2234.0
2025-01-27,Maize,Nashik,Maharashtra,211.0,2023.0,2250.0,2137.0
2025-01-27,Onion,Bengaluru,Karnataka,128.1,1686.0,1928.0,1807.0
2025-01-27,Onion,Indore,Madhya Pradesh,174.0,1727.0,1841.0,1784.0
2025-01-27,Onion,Nashik,Maharashtra,221.4,1780.0,1940.0,1860.0
2025-01-27,Onion,Pune,Maharashtra,194.8,1494.0,1653.0,1574.0
2025-01-27,Potato,Bhopal,Madhya Pradesh,160.6,1201.0,1303.0,1252.0
2025-01-27,Potato,Jaipur,Rajasthan,262.2,1169.0,1286.0,1228.0
2025-01-27,Potato,Karnal,Haryana,261.0,1164.0,1287.0,1225.0
2025-01-27,Potato,Pune,Maharashtra,187.0,1322.0,1455.0,1388.0
2025-01-27,Pulses,Aurangabad,Maharashtra,104.9,5887.0,6593.0,6240.0
2025-01-27,Pulses,Bengaluru,Karnataka,241.0,5989.0,6761.0,6375.0
2025-01-27,Pulses,Indore,Madhya Pradesh,244.7,5628.0,6349.0,5989.0
2025-01-27,Pulses,Jaipur,Rajasthan,246.8,6043.0,6671.0,6357.0
2025-01-27,Rice,Bengaluru,Karnataka,204.8,3182.0,3521.0,3351.0
2025-01-27,Rice,Karnal,Haryana,202.3,2909.0,3340.0,3124.0
2025-01-27,Rice,Ludhiana,Punjab,216.7,3035.0,3477.0,3256.0
2025-01-27,Rice,Nagpur,Maharashtra,235.3,2833.0,3041.0,2937.0
2025-01-27,Soybean,Aurangabad,Maharashtra,204.0,4208.0,4677.0,4443.0
2025-01-27,Soybean,Bhopal,Madhya Pradesh,113.6,3851.0,4290.0,4070.0
2025-01-27,Soybean,Indore,Madhya Pradesh,191.1,4467.0,4982.0,4724.0
2025-01-27,Soybean,Nagpur,Maharashtra,159.5,4350.0,4674.0,4512.0
2025-01-27,Sugarcane,Aurangabad,Maharashtra,433.7,318.0,350.0,334.0
2025-01-27,Sugarcane,Bhopal,Madhya Pradesh,325.7,320.0,341.0,330.0
2025-01-27,Sugarcane,Karnal,Haryana,467.3,316.0,348.0,332.0
2025-01-27,Sugarcane,Pune,Maharashtra,287.1,329.0,357.0,343.0
2025-01-27,Tomato,Bengaluru,Karnataka,197.8,1410.0,1612.0,1511.0
2025-01-27,Tomato,Jaipur,Rajasthan,263.1,1431.0,1539.0,1485.0
2025-01-27,Tomato,Nashik,Maharashtra,168.8,1431.0,1595.0,1513.0
2025-01-27,Tomato,Pune,Maharashtra,136.0,1460.0,1661.0,1561.0
2025-01-27,Wheat,Aurangabad,Maharashtra,136.8,2318.0,2612.0,2465.0
2025-01-27,Wheat,Bhopal,Madhya Pradesh,210.0,2316.0,2485.0,2401.0
2025-01-27,Wheat,Indore,Madhya Pradesh,160.3,2214.0,2422.0,2318.0
2025-01-27,Wheat,Karnal,Haryana,242.1,2367.0,2535.0,2451.0
2025-01-27,Wheat,Ludhiana,Punjab,149.1,2362.0,2550.0,2456.0
2025-01-28,Cotton,Aurangabad,Maharashtra,222.9,7013.0,7702.0,7357.0
2025-01-28,Cotton,Indore,Madhya Pradesh,275.6,6639.0,7386.0,7013.0
2025-01-28,Cotton,Jaipur,Rajasthan,193.4,7316.0,8264.0,7790.0
2025-01-28,Cotton,Nagpur,Maharashtra,204.5,6564.0,7528.0,7046.0
2025-01-28,Maize,Bengaluru,Karnataka,301.9,2041.0,2210.0,2126.0
2025-01-28,Maize,Indore,Madhya Pradesh,293.3,1905.0,2176.0,2041.0
2025-01-28,Maize,Nagpur,Maharashtra,195.9,2160.0,2312.0,2236.0
2025-01-28,Maize,Nashik,Maharashtra,286.9,2039.0,2212.0,2126.0
2025-01-28,Onion,Bengaluru,Karnataka,105.3,1665.0,1833.0,1749.0
2025-01-28,Onion,Indore,Madhya Pradesh,194.4,1650.0,1800.0,1725.0
2025-01-28,Onion,Nashik,Maharashtra,106.7,1675.0,1911.0,1793.0
2025-01-28,Onion,Pune,Maharashtra,309.7,1464.0,1648.0,1556.0
2025-01-28,Potato,Bhopal,Madhya Pradesh,291.7,1206.0,1322.0,1264.0
2025-01-28,Potato,Jaipur,Rajasthan,147.8,1199.0,1333.0,1266.0
2025-01-28,Potato,Karnal,Haryana,253.9,1129.0,1208.0,1169.0
2025-01-28,Potato,Pune,Maharashtra,259.1,1273.0,1460.0,1367.0
2025-01-28,Pulses,Aurangabad,Maharashtra,112.6,6063.0,6516.0,6290.0
2025-01-28,Pulses,Bengaluru,Karnataka,181.2,6233.0,6675.0,6454.0
2025-01-28,Pulses,Indore,Madhya Pradesh,294.9,5583.0,6254.0,5918.0
2025-01-28,Pulses,Jaipur,Rajasthan,197.4,6034.0,6695.0,6364.0
2025-01-28,Rice,Bengaluru,Karnataka,129.2,3164.0,3537.0,3350.0
2025-01-28,Rice,Karnal,Haryana,224.8,3044.0,3257.0,3151.0
2025-01-28,Rice,Ludhiana,Punjab,225.0,3182.0,3391.0,3287.0
2025-01-28,Rice,Nagpur,Maharashtra,264.0,2815.0,3154.0,2984.0
2025-01-28,Soybean,Aurangabad,Maharashtra,144.0,4162.0,4651.0,4407.0
2025-01-28,Soybean,Bhopal,Madhya Pradesh,115.1,3897.0,4209.0,4053.0
2025-01-28,Soybean,Indore,Madhya Pradesh,235.1,4448.0,5114.0,4781.0
2025-01-28,Soybean,Nagpur,Maharashtra,222.0,4327.0,4640.0,4483.0
2025-01-28,Sugarcane,Aurangabad,Maharashtra,176.6,318.0,356.0,337.0
2025-01-28,Sugarcane,Bhopal,Madhya Pradesh,285.5,313.0,343.0,328.0
2025-01-28,Sugarcane,Karnal,Haryana,311.2,315.0,351.0,333.0
2025-01-28,Sugarcane,Pune,Maharashtra,226.0,326.0,363.0,344.0
2025-01-28,Tomato,Bengaluru,Karnataka,158.2,1346.0,1526.0,1436.0
2025-01-28,Tomato,Jaipur,Rajasthan,265.0,1464.0,1636.0,1550.0
2025-01-28,Tomato,Nashik,Maharashtra,188.0,1482.0,1609.0,1545.0
2025-01-28,Tomato,Pune,Maharashtra,211.6,1545.0,1755.0,1650.0
2025-01-28,Wheat,Aurangabad,Maharashtra,173.6,2294.0,2597.0,2446.0
2025-01-28,Wheat,Bhopal,Madhya Pradesh,223.3,2357.0,2508.0,2432.0
2025-01-28,Wheat,Indore,Madhya Pradesh,146.3,2194.0,2414.0,2304.0
2025-01-28,Wheat,Karnal,Haryana,226.3,2380.0,2558.0,2469.0
2025-01-28,Wheat,Ludhiana,Punjab,112.6,2366.0,2605.0,2486.0
2025-01-29,Cotton,Aurangabad,Maharashtra,147.7,6854.0,7626.0,7240.0
2025-01-29,Cotton,Indore,Madhya Pradesh,247.0,6790.0,7397.0,7093.0
2025-01-29,Cotton,Jaipur,Rajasthan,170.2,7421.0,7951.0,7686.0
2025-01-29,Cotton,Nagpur,Maharashtra,287.1,6668.0,7373.0,7021.0
2025-01-29,Maize,Bengaluru,Karnataka,244.5,2069.0,2209.0,2139.0
2025-01-29,Maize,Indore,Madhya Pradesh,295.0,1972.0,2133.0,2052.0
2025-01-29,Maize,Nagpur,Maharashtra,282.4,2110.0,2381.0,2246.0
2025-01-29,Maize,Nashik,Maharashtra,108.5,2016.0,2217.0,2117.0
2025-01-29,Onion,Bengaluru,Karnataka,314.7,1742.0,1881.0,1812.0
2025-01-29,Onion,Indore,Madhya Pradesh,186.4,1579.0,1689.0,1634.0
2025-01-29,Onion,Nashik,Maharashtra,288.6,1707.0,1871.0,1789.0
2025-01-29,Onion,Pune,Maharashtra,319.5,1605.0,1741.0,1673.0
2025-01-29,Potato,Bhopal,Madhya Pradesh,120.8,1187.0,1333.0,1260.0
2025-01-29,Potato,Jaipur,Rajasthan,137.0,1242.0,1350.0,1296.0
2025-01-29,Potato,Karnal,Haryana,343.0,1106.0,1208.0,1157.0
2025-01-29,Potato,Pune,Maharashtra,108.1,1206.0,1383.0,1294.0
2025-01-29,Pulses,Aurangabad,Maharashtra,163.1,5990.0,6656.0,6323.0
2025-01-29,Pulses,Bengaluru,Karnataka,101.8,6179.0,6857.0,6518.0
2025-01-29,Pulses,Indore,Madhya Pradesh,156.9,5575.0,6362.0,5968.0
2025-01-29,Pulses,Jaipur,Rajasthan,181.7,6051.0,6773.0,6412.0
2025-01-29,Rice,Bengaluru,Karnataka,134.5,3173.0,3490.0,3331.0
2025-01-29,Rice,Karnal,Haryana,305.6,3042.0,3263.0,3153.0
2025-01-29,Rice,Ludhiana,Punjab,115.2,3145.0,3462.0,3303.0
2025-01-29,Rice,Nagpur,Maharashtra,278.2,2840.0,3132.0,2986.0
2025-01-29,Soybean,Aurangabad,Maharashtra,270.0,4161.0,4468.0,4314.0
2025-01-29,Soybean,Bhopal,Madhya Pradesh,352.7,3749.0,4280.0,4014.0
2025-01-29,Soybean,Indore,Madhya Pradesh,166.7,4654.0,5107.0,4880.0
2025-01-29,Soybean,Nagpur,Maharashtra,246.2,4276.0,4911.0,4594.0
2025-01-29,Sugarcane,Aurangabad,Maharashtra,420.7,323.0,349.0,336.0
2025-01-29,Sugarcane,Bhopal,Madhya Pradesh,185.6,306.0,350.0,328.0
2025-01-29,Sugarcane,Karnal,Haryana,403.0,314.0,355.0,334.0
2025-01-29,Sugarcane,Pune,Maharashtra,284.1,323.0,363.0,343.0
2025-01-29,Tomato,Bengaluru,Karnataka,285.1,1407.0,1512.0,1460.0
2025-01-29,Tomato,Jaipur,Rajasthan,335.6,1443.0,1610.0,1527.0
